0 1.0
1 0.975
2 0.9574
3 0.9325
4 0.9164
5 0.8914
6 0.871
7 0.8476
8 0.8305
9 0.8129
10 0.7954
11 0.7769
12 0.7587
13 0.7363
14 0.729
15 0.7077
16 0.6927
17 0.6782
18 0.6624
19 0.6534
20 0.6307
21 0.6191
22 0.6106
23 0.5861
24 0.5781
25 0.5618
26 0.5518
27 0.5419
28 0.5252
29 0.5089
30 0.4974
31 0.4945
32 0.4859
33 0.4672
34 0.4611
35 0.4495
36 0.4304
37 0.4362
38 0.4143
39 0.412
40 0.4
41 0.3835
42 0.3812
43 0.3742
44 0.3634
45 0.3515
46 0.3576
47 0.3402
48 0.3281
49 0.3217
50 0.3158
51 0.3125
52 0.3056
53 0.2925
54 0.2911
55 0.2794
56 0.2772
57 0.2575
58 0.2645
59 0.2526
60 0.2523
61 0.2411
62 0.2406
63 0.2335
64 0.2302
65 0.2227
66 0.2149
67 0.2121
68 0.2149
69 0.2042
70 0.2008
71 0.197
72 0.1874
73 0.1875
74 0.1796
75 0.1858
76 0.1748
77 0.1773
78 0.1621
79 0.1665
80 0.1562
81 0.1571
82 0.1501
83 0.1454
84 0.1419
85 0.141
86 0.1396
87 0.1307
88 0.1359
89 0.1325
90 0.1249
91 0.1167
92 0.1216
93 0.1167
94 0.1163
95 0.1121
96 0.1022
97 0.1055
98 0.1023
99 0.1012
