12203,市川市役所,35.72191400,139.93101300
12204,船橋市役所,35.69471100,139.98262100
12205,館山市役所,34.99660800,139.87008500
12206,木更津市役所,35.37596900,139.91688400
12207,松戸市役所,35.78765200,139.90322600
12208,野田市役所,35.95510600,139.87482800
12210,茂原市役所,35.42854000,140.28805000
12211,成田市役所,35.77660500,140.31878100
12212,佐倉市役所,35.72344100,140.22397200
12213,東金市役所,35.55993200,140.36611500
12215,旭市役所,35.72045400,140.64659000
12216,習志野市役所,35.68293200,140.02438400
12217,柏市役所,35.86829500,139.97619900
12218,勝浦市役所,35.15221100,140.32086800
12219,市原市役所,35.49789700,140.11559400
12220,流山市役所,35.85628700,139.90258600
12221,八千代市役所,35.72238100,140.09991500
12222,我孫子市役所,35.86416200,140.02822500
12223,鴨川市役所,35.11401700,140.09880500
12224,鎌ケ谷市役所,35.77676500,140.00073600
12225,君津市役所,35.33042400,139.90256100
12226,富津市役所,35.30414000,139.85711300
12227,浦安市役所,35.65398800,139.90218700
12228,四街道市役所,35.66971300,140.16795700
12229,袖ケ浦市役所,35.42994500,139.95435300
12230,八街市役所,35.66585900,140.31791300
12231,印西市役所,35.83233200,140.14576500
12232,白井市役所,35.79150300,140.05637200
12233,富里市役所,35.72681000,140.34307100
12234,南房総市役所,35.04314700,139.83999700
12235,匝瑳市役所,35.70791400,140.56435600
12236,香取市役所,35.89773000,140.49924800
12237,山武市役所,35.60299200,140.41353100
12238,いすみ市役所,35.25388700,140.38511700
12239,大網白里市役所,35.52170800,140.32096300
東京都
13101,千代田区役所,35.69400300,139.75363400
13102,中央区役所,35.67058700,139.77200300
13103,港区役所,35.65807100,139.75159900
13104,新宿区役所,35.69389000,139.70346300
13105,文京区役所,35.70797600,139.75247300
13106,台東区役所,35.71260700,139.77998400
13107,墨田区役所,35.71072400,139.80149700
13108,江東区役所,35.67285900,139.81736500
13109,品川区役所,35.60906600,139.73025000
13110,目黒区役所,35.64141000,139.69811800
13111,大田区役所,35.56126000,139.71598700
13112,世田谷区役所,35.64648100,139.65320800
13113,渋谷区役所,35.66398200,139.69794800
13114,中野区役所,35.70726800,139.66373800
13115,杉並区役所,35.69954600,139.63641400
13116,豊島区役所,35.73243700,139.71546900
13117,北区役所,35.75280500,139.73365700
13118,荒川区役所,35.73608300,139.78337200
13119,板橋区役所,35.75124500,139.70924600
13120,練馬区役所,35.73560000,139.65172500
13121,足立区役所,35.77494500,139.80458400
13122,葛飾区役所,35.74343000,139.84721300
13123,江戸川区役所,35.70664800,139.86831200
13201,八王子市役所,35.66657000,139.31607500
13202,立川市役所,35.71398100,139.40784600
13203,武蔵野市役所,35.71783700,139.56593800
13204,三鷹市役所,35.68330800,139.55988300
13205,青梅市役所,35.78817100,139.27499400
13206,府中市役所,35.66892100,139.47766300
13207,昭島市役所,35.70570500,139.35377300
13208,調布市役所,35.65062800,139.54068300
13209,町田市役所,35.54655900,139.43852700
13210,小金井市役所,35.69947900,139.50298900
13211,小平市役所,35.72849600,139.47747400
13212,日野市役所,35.67134700,139.39498100
13213,東村山市役所,35.75462400,139.46848400
13214,国分寺市役所,35.71094300,139.46225200
13215,国立市役所,35.68391200,139.44136600
13218,福生市役所,35.73860100,139.32674400
13219,狛江市役所,35.63481400,139.57869600
13220,東大和市役所,35.74532800,139.42659100
13221,清瀬市役所,35.78576100,139.52642200
13222,東久留米市役所,35.75799200,139.52967300
13223,武蔵村山市役所,35.75490600,139.38742100
13224,多摩市役所,35.63695900,139.44636600
13225,稲城市役所,35.63793800,139.50460300
13227,羽村市役所,35.76716800,139.31104200
13228,あきる野市役所,35.72895900,139.29404600
13229,西東京市役所,35.72549900,139.53815900
14100,横浜市役所,35.44403500,139.63795400
14130,川崎市役所,35.53080600,139.70301200
14150,相模原市役所,35.57137600,139.37326800
14201,横須賀市役所,35.28127600,139.67228400
14203,平塚市役所,35.33550200,139.34941200
14204,鎌倉市役所,35.31922800,139.54669000
14205,藤沢市役所,35.33894000,139.49111600
14206,小田原市役所,35.26469400,139.15235500
14207,茅ヶ崎市役所,35.33387900,139.40470200
14208,逗子市役所,35.29559200,139.58041400
14210,三浦市役所,35.14417600,139.62076500
14211,秦野市役所,35.37480000,139.21994600
14212,厚木市役所,35.44304900,139.36244200
14213,大和市役所,35.48751500,139.45795000
14214,伊勢原市役所,35.40298500,139.31490600
14215,海老名市役所,35.44644900,139.39080300
